clause_doc_id,doc_id,path,filename,source_kind,source_label,generation,variant_no,product_alias,sales_period,sales_start_ym,sales_end_ym,is_current,coverage_name,clause_name
disease_exclusion__2세대__01__clause_032,disease_exclusion__2세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__01__clause_032.md,disease_exclusion__2세대__01__clause_032.md,disease_exclusion,질병 면책사항,2세대,1,표준화 실손(신신계약),2009.08~ 2015.12,200908.0,201512.0,False,(선택형)실제본인부담금×90% | ▶2015.09 변경 | (표준형)본인부담금×80% | (선택형Ⅱ)급여90%+비급여80%,기타
disease_exclusion__2세대__02__clause_001,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_001.md,disease_exclusion__2세대__02__clause_001.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,건보미적용
disease_exclusion__2세대__02__clause_002,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_002.md,disease_exclusion__2세대__02__clause_002.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,병실료차액
disease_exclusion__2세대__02__clause_003,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_003.md,disease_exclusion__2세대__02__clause_003.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,산재보험
disease_exclusion__2세대__02__clause_004,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_004.md,disease_exclusion__2세대__02__clause_004.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"보신제, 영양제"
disease_exclusion__2세대__02__clause_005,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_005.md,disease_exclusion__2세대__02__clause_005.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,시력교정술
disease_exclusion__2세대__02__clause_006,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_006.md,disease_exclusion__2세대__02__clause_006.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,정신질환
disease_exclusion__2세대__02__clause_007,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_007.md,disease_exclusion__2세대__02__clause_007.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,응급관리료
disease_exclusion__2세대__02__clause_008,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_008.md,disease_exclusion__2세대__02__clause_008.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,의사지시불이행
disease_exclusion__2세대__02__clause_009,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_009.md,disease_exclusion__2세대__02__clause_009.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,호르몬/키성장
disease_exclusion__2세대__02__clause_010,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_010.md,disease_exclusion__2세대__02__clause_010.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,선천질환
disease_exclusion__2세대__02__clause_011,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_011.md,disease_exclusion__2세대__02__clause_011.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,외모개선 목적치료
disease_exclusion__2세대__02__clause_012,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_012.md,disease_exclusion__2세대__02__clause_012.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,비만
disease_exclusion__2세대__02__clause_013,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_013.md,disease_exclusion__2세대__02__clause_013.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,피부질환/포경수술
disease_exclusion__2세대__02__clause_014,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_014.md,disease_exclusion__2세대__02__clause_014.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"검진, 예방접종"
disease_exclusion__2세대__02__clause_015,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_015.md,disease_exclusion__2세대__02__clause_015.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"유산,불임"
disease_exclusion__2세대__02__clause_016,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_016.md,disease_exclusion__2세대__02__clause_016.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,치과/한방치료
disease_exclusion__2세대__02__clause_017,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_017.md,disease_exclusion__2세대__02__clause_017.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,항문질환
disease_exclusion__2세대__02__clause_018,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_018.md,disease_exclusion__2세대__02__clause_018.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,비뇨기계질환
disease_exclusion__2세대__02__clause_019,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_019.md,disease_exclusion__2세대__02__clause_019.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,다리정맥류
disease_exclusion__2세대__02__clause_020,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_020.md,disease_exclusion__2세대__02__clause_020.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,임신•출산
disease_exclusion__2세대__02__clause_021,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_021.md,disease_exclusion__2세대__02__clause_021.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,성병
disease_exclusion__2세대__02__clause_022,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_022.md,disease_exclusion__2세대__02__clause_022.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,디스크/신경계질환
disease_exclusion__2세대__02__clause_023,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_023.md,disease_exclusion__2세대__02__clause_023.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"천재지변, 핵,방사능"
disease_exclusion__2세대__02__clause_024,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_024.md,disease_exclusion__2세대__02__clause_024.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,HIV질환
disease_exclusion__2세대__02__clause_025,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_025.md,disease_exclusion__2세대__02__clause_025.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,보조기
disease_exclusion__2세대__02__clause_026,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_026.md,disease_exclusion__2세대__02__clause_026.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,본인부담상한제
disease_exclusion__2세대__02__clause_027,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_027.md,disease_exclusion__2세대__02__clause_027.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,안정치료
disease_exclusion__2세대__02__clause_028,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_028.md,disease_exclusion__2세대__02__clause_028.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,중독
disease_exclusion__2세대__02__clause_029,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_029.md,disease_exclusion__2세대__02__clause_029.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,간병비
disease_exclusion__2세대__02__clause_030,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_030.md,disease_exclusion__2세대__02__clause_030.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,진단외 검사비
disease_exclusion__2세대__02__clause_031,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_031.md,disease_exclusion__2세대__02__clause_031.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,제비용
disease_exclusion__2세대__02__clause_032,disease_exclusion__2세대__02,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__2세대__02__clause_032.md,disease_exclusion__2세대__02__clause_032.md,disease_exclusion,질병 면책사항,2세대,2,개정실손(1601),2016.01~2017.03,201601.0,201703.0,False,(표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,기타
disease_exclusion__3세대__01__clause_001,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_001.md,disease_exclusion__3세대__01__clause_001.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,건보미적용
disease_exclusion__3세대__01__clause_002,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_002.md,disease_exclusion__3세대__01__clause_002.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,병실료차액
disease_exclusion__3세대__01__clause_003,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_003.md,disease_exclusion__3세대__01__clause_003.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,산재보험
disease_exclusion__3세대__01__clause_004,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_004.md,disease_exclusion__3세대__01__clause_004.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"보신제, 영양제"
disease_exclusion__3세대__01__clause_005,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_005.md,disease_exclusion__3세대__01__clause_005.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,시력교정술
disease_exclusion__3세대__01__clause_006,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_006.md,disease_exclusion__3세대__01__clause_006.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,정신질환
disease_exclusion__3세대__01__clause_007,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_007.md,disease_exclusion__3세대__01__clause_007.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,응급관리료
disease_exclusion__3세대__01__clause_008,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_008.md,disease_exclusion__3세대__01__clause_008.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,의사지시불이행
disease_exclusion__3세대__01__clause_009,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_009.md,disease_exclusion__3세대__01__clause_009.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,호르몬/키성장
disease_exclusion__3세대__01__clause_010,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_010.md,disease_exclusion__3세대__01__clause_010.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,선천질환
disease_exclusion__3세대__01__clause_011,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_011.md,disease_exclusion__3세대__01__clause_011.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,외모개선 목적치료
disease_exclusion__3세대__01__clause_012,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_012.md,disease_exclusion__3세대__01__clause_012.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,비만
disease_exclusion__3세대__01__clause_013,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_013.md,disease_exclusion__3세대__01__clause_013.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,피부질환/포경수술
disease_exclusion__3세대__01__clause_014,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_014.md,disease_exclusion__3세대__01__clause_014.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"검진, 예방접종"
disease_exclusion__3세대__01__clause_015,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_015.md,disease_exclusion__3세대__01__clause_015.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"유산,불임"
disease_exclusion__3세대__01__clause_016,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_016.md,disease_exclusion__3세대__01__clause_016.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,치과/한방치료
disease_exclusion__3세대__01__clause_017,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_017.md,disease_exclusion__3세대__01__clause_017.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,항문질환
disease_exclusion__3세대__01__clause_018,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_018.md,disease_exclusion__3세대__01__clause_018.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,비뇨기계질환
disease_exclusion__3세대__01__clause_019,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_019.md,disease_exclusion__3세대__01__clause_019.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,다리정맥류
disease_exclusion__3세대__01__clause_020,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_020.md,disease_exclusion__3세대__01__clause_020.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,임신•출산
disease_exclusion__3세대__01__clause_021,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_021.md,disease_exclusion__3세대__01__clause_021.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,성병
disease_exclusion__3세대__01__clause_022,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_022.md,disease_exclusion__3세대__01__clause_022.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,디스크/신경계질환
disease_exclusion__3세대__01__clause_023,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_023.md,disease_exclusion__3세대__01__clause_023.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,"천재지변, 핵,방사능"
disease_exclusion__3세대__01__clause_024,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_024.md,disease_exclusion__3세대__01__clause_024.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,HIV질환
disease_exclusion__3세대__01__clause_025,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_025.md,disease_exclusion__3세대__01__clause_025.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,보조기
disease_exclusion__3세대__01__clause_026,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_026.md,disease_exclusion__3세대__01__clause_026.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,본인부담상한제
disease_exclusion__3세대__01__clause_027,disease_exclusion__3세대__01,/Users/genie/Downloads/ai_proj/hwgi_ai_assistant/silson_rag/search_clause_docs_md/disease_exclusion__3세대__01__clause_027.md,disease_exclusion__3세대__01__clause_027.md,disease_exclusion,질병 면책사항,3세대,1,착한실손(1704),2017.04~2021.06,201704.0,202106.0,False,(1704)기본형+특약형(3대비급여) | 기본형 : (표준형) 실제본인부담금x80% | (선택형Ⅱ)급여90%+비급여80%,안정치료
